14:16:02	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:16:31	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:16:31	106268836070992	https://graph.facebook.com/106268836070992/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:16:32	103984982971231	https://graph.facebook.com/103984982971231/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:16:32	29123338521	https://graph.facebook.com/29123338521/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:16:38	v2.0/29123338521	https://graph.facebook.com/v2.0/29123338521/posts?limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD&until=1456704002&__paging_token=enc_AdDSigID5IkNbuReMFUaLVG2wOokJuJAdJxl28ujMRcISCvrsfZCAqgErWQ9kGkTO5hYeWIvLNtbEwzdZCisWAj3WP
14:17:12	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:17:12	106268836070992	https://graph.facebook.com/106268836070992/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:17:12	103984982971231	https://graph.facebook.com/103984982971231/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:17:13	29123338521	https://graph.facebook.com/29123338521/posts?&limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD
14:17:20	v2.0/29123338521	https://graph.facebook.com/v2.0/29123338521/posts?limit=50&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD&until=1456704002&__paging_token=enc_AdDSigID5IkNbuReMFUaLVG2wOokJuJAdJxl28ujMRcISCvrsfZCAqgErWQ9kGkTO5hYeWIvLNtbEwzdZCisWAj3WP
14:17:24	v2.0/29123338521	https://graph.facebook.com/v2.0/29123338521/posts?limit=50&__paging_token=enc_AdAHyvZA8LKJPzpXlOAzWcjjWgBrWyHGmDArhMC4LA4ITIMV5Bulj2ZBuPadpHg4MkL83GqBZAzZAWoBVFESIfELLjcn&access_token=CAACEdEose0cBAN2mFb0OelUZC4NtmLRqng9ZAVJCt0g6AZBGZBvaSuZAEw68udvTz8ZBg85ZAc7Dt8rLsZAbSDMmQSb5SspLMhOcxvpplj5k6YZBQQqeKMiyWdR9GK2hkMCn2D6TM7h6vZCWZBtGVJ27GPwJLWY7ZAy43Vg6NpuuVyK9KngY7Bo1iIpTMbZCqWJKzlZA6XEWzBQlUtjAZDZD&until=1453563001
19:00:49	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD
19:00:49	106268836070992	https://graph.facebook.com/106268836070992/posts?&limit=50&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD
19:00:51	75524109257	https://graph.facebook.com/75524109257/posts?&limit=50&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD
19:01:26	v2.0/75524109257	https://graph.facebook.com/v2.0/75524109257/posts?limit=50&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD&until=1458664899&__paging_token=enc_AdBgk3yzJW4ZCdZBIPHX9dIZBaysm1uQtA7t9ZAjXkbbmo2kwrJpd7uZBNccWgAiCI4jZBHUhdcnvawMqxv63l7Q8RZCcZAV
19:01:30	v2.0/75524109257	https://graph.facebook.com/v2.0/75524109257/posts?limit=50&__paging_token=enc_AdCXp0bjyR58eZAE1XLyWQZBIXhDnjZCwqWjotX89QCXyUrc8gWVNp9X2NWsFzNNP7N71vgH5sA4zOG8l4MysX1FTY6&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD&until=1456258137
19:01:34	v2.0/75524109257	https://graph.facebook.com/v2.0/75524109257/posts?limit=50&__paging_token=enc_AdAf0B1uABRH2I4ZAZCtdB0rLg2etGMGGIMxCZCdErEIpDVieVxK3uB8FDPU1Lx5dSWvTcZCDtC4zRsRzM4IRl17v9LZC&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD&until=1453824420
19:01:38	v2.0/75524109257	https://graph.facebook.com/v2.0/75524109257/posts?limit=50&__paging_token=enc_AdCBWCODRr5RqtTyLtnxQH7sIE2pJpcIDeXIorbCqNB7fK9izOg32o6n6KZACZA9IZCKVm4ripxAMRVL1umTzyVxqvR&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD&until=1451930700
19:01:43	v2.0/75524109257	https://graph.facebook.com/v2.0/75524109257/posts?limit=50&__paging_token=enc_AdADZCkZCO8UjULw64QUGhJFSwoZBwPlvAOZAdBZCcQKdWZC9e5JCOctHE6DdLk09jRPR1MXFcu7vO3cZAZAgDMv5IS2SMJz&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD&until=1449792421
12:16:33	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBAFMXD6m1yZAfeybWMPrtY6DWsrHQ4zZBls0xfwIK1zYxqItKZCgt02vpoGTrr6NyO3d1J4RNRszcgKKhWGx9EyZC8M8ZAcdNDXI9oUZBaeAlFzGpM3tBq8YkaMGrPRfRNfFdL4raPR1ozGENrDYvGxzHVpz2zsPpJwQbvsmkKkZABdp026XYwfN4wRLHZBnnXwZDZD
12:26:44	search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD	https://graph.facebook.com/search?q=insurance&limit=50&type=page&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD
12:26:44	106268836070992	https://graph.facebook.com/106268836070992/posts?&limit=50&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD
12:26:45	253456041419819	https://graph.facebook.com/253456041419819/posts?&limit=50&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD
12:26:52	v2.0/253456041419819	https://graph.facebook.com/v2.0/253456041419819/posts?limit=50&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD&until=1457850600&__paging_token=enc_AdCHOIhPzf2q0jneBLMRBUH6TMvnJoBweF7PFuBKMeujegdhSrBMH9TL8tUY27nwDUHGwCmXtHWum0fojZCvKr6kbDZArLjQIp8djOj3mVNGbxsAZDZD
12:26:56	v2.0/253456041419819	https://graph.facebook.com/v2.0/253456041419819/posts?limit=50&__paging_token=enc_AdAIVZAJ2ZAu1CbpZA9c5rCSSXu9vRXloRR2uUCDLgHRvPizPigCXuEKpBqW7lggq118nlHGy8OvEd38pbka2Sjj0IGTQ1J7yDvOz4mpR1eh7mc2wZDZD&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD&until=1442478601
12:26:59	v2.0/253456041419819	https://graph.facebook.com/v2.0/253456041419819/posts?limit=50&__paging_token=enc_AdAPovDWXYyhH6X9fKbbZCT64VlvtAlR9yr3ia9gN7ZBVranHXZAqiUFQwZCpfFMhKWHuRSr6wkRCltBYRlgLXW7qR5ijQqhARYKMpYd6nlJxlTeOQZDZD&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD&until=1427699598
12:27:02	v2.0/253456041419819	https://graph.facebook.com/v2.0/253456041419819/posts?limit=50&__paging_token=enc_AdAwtlZBQYJwZCOwW3GNQVS14XDyXpnZAkudIgaLZA1smHe7m0YhENYF2AcHwzQwZCHXURYrSqQdFo8Dh4qkESFJZAptgbKKzoF8RpNpgsZBaSnoVZAbngZDZD&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD&until=1424677785
12:27:06	v2.0/253456041419819	https://graph.facebook.com/v2.0/253456041419819/posts?limit=50&__paging_token=enc_AdBcw28K8qRaVcUZApCuPiCWAVq1c85A5khAZBXHapnXWlXhv9LZAfVXUPZCMxVuvBVkDh0VKGywzo1QuPY94UFme9FpvKpnqtLaXVWAE9D7JoRNcQZDZD&access_token=CAACEdEose0cBALoriQ60WVh2qSNsblOeujOlM6DtZBABqSfy2X5gkD94A4CCHfaqDyTASFMuzFHsbjru5Mmej69MgwRDxlZCCA9InxT0lyf0ARzUQDvM2zLIlzmEgIjN7PNuBZBsIqjLENT2NeChHdrJs7URZAcT0OV85mfj18xE48pFKJ0p4WY852DxSqRN83fJUC7ZAqAZDZD&until=1422086455
